0.000000	0.000000
0.000500	0.000000
0.001000	0.000000
0.001500	0.000000
0.002000	0.000000
0.002500	0.000000
0.003000	0.000000
0.003500	0.000000
0.004000	0.000000
0.004500	0.000000
0.005000	0.000000
0.005500	0.000000
0.006000	0.000000
0.006500	0.000000
0.007000	0.000000
0.007500	0.000000
0.008000	0.000000
0.008500	0.000000
0.009000	0.000000
0.009500	0.000000
0.010001	0.000000
0.010501	0.000000
0.011001	0.000000
0.011501	0.000000
0.012001	0.000000
0.012501	0.000000
0.013001	0.000000
0.013501	0.000000
0.014001	0.000000
0.014501	0.000000
0.015001	0.000000
0.015501	0.000000
0.016001	0.000000
0.016501	0.000000
0.017001	0.000000
0.017501	0.000000
0.018001	0.000000
0.018501	0.000000
0.019001	0.000000
0.019501	0.000000
0.020001	0.000000
0.020501	0.000000
0.021001	0.000000
0.021501	0.000000
0.022001	0.000000
0.022501	0.000000
0.023001	0.000000
0.023501	0.000000
0.024001	0.000000
0.024501	0.000000
0.025001	0.000000
0.025501	0.000000
0.026001	0.000000
0.026501	0.000000
0.027001	0.000000
0.027501	0.000000
0.028001	0.000000
0.028501	0.000000
0.029001	0.000000
0.029501	0.000000
0.030002	0.000000
0.030502	0.000000
0.031002	0.000000
0.031502	0.000000
0.032002	0.000000
0.032502	0.000000
0.033002	0.000000
0.033502	0.000000
0.034002	0.000000
0.034502	0.000000
0.035002	0.000000
0.035502	0.000000
0.036002	0.000000
0.036502	0.000000
0.037002	0.000000
0.037502	0.000000
0.038002	0.000000
0.038502	0.000000
0.039002	0.000000
0.039502	0.000000
0.040002	0.000000
0.040502	0.000000
0.041002	0.000000
0.041502	0.000000
0.042002	0.000000
0.042502	0.000000
0.043002	0.000000
0.043502	0.000000
0.044002	0.000000
0.044502	0.000000
0.045002	0.000000
0.045502	0.000000
0.046002	0.000000
0.046502	0.000000
0.047002	0.000000
0.047502	0.000000
0.048002	0.000000
0.048502	0.000000
0.049002	0.000000
0.049502	0.000000
0.050003	0.000000
0.050503	0.000000
0.051003	0.000000
0.051503	0.000000
0.052003	0.000000
0.052503	0.000000
0.053003	0.000000
0.053503	0.000000
0.054003	0.000000
0.054503	0.000000
0.055003	0.000000
0.055503	0.000000
0.056003	0.000000
0.056503	0.000000
0.057003	0.000000
