-1.000000	0.000000
-0.999267	0.000000
-0.998533	0.000000
-0.997800	0.000000
-0.997066	0.000000
-0.996333	0.000000
-0.995600	0.000000
-0.994866	0.000000
-0.994133	0.000000
-0.993400	0.000000
-0.992666	0.000000
-0.991933	0.000000
-0.991199	0.000000
-0.990466	0.000000
-0.989733	0.000000
-0.988999	0.000000
-0.988266	0.000000
-0.987533	0.000000
-0.986799	0.000000
-0.986066	0.000000
-0.985332	0.000000
-0.984599	0.000000
-0.983866	0.000000
-0.983132	0.000000
-0.982399	0.000000
-0.981665	0.000000
-0.980932	0.000000
-0.980199	0.000000
-0.979465	0.000000
-0.978732	0.000000
-0.977999	0.000000
-0.977265	0.000000
-0.976532	0.000000
-0.975798	0.000000
-0.975065	0.000000
-0.974332	0.000000
-0.973598	0.000000
-0.972865	0.000000
-0.972131	0.000000
-0.971398	0.000000
-0.970665	0.000000
-0.969931	0.000000
-0.969198	0.000000
-0.968465	0.000000
-0.967731	0.000000
-0.966998	0.000000
-0.966264	0.000000
-0.965531	0.000000
-0.964798	0.000000
-0.964064	0.000000
-0.963331	0.000000
-0.962598	0.000000
-0.961864	0.000000
-0.961131	0.000000
-0.960397	0.000000
-0.959664	0.000000
-0.958931	0.000000
-0.958197	0.000000
-0.957464	0.000000
-0.956730	0.000000
-0.955997	0.000000
-0.955264	0.000000
-0.954530	0.000000
-0.953797	0.000000
-0.953064	0.000000
-0.952330	0.000000
-0.951597	0.000000
-0.950863	0.000000
-0.950130	0.000000
-0.949397	0.000000
-0.948663	0.000000
-0.947930	0.000000
-0.947196	0.000000
-0.946463	0.000000
-0.945730	0.000000
-0.944996	0.000000
-0.944263	0.000000
-0.943530	0.000000
-0.942796	0.000000
-0.942063	0.000000
-0.941329	0.000000
-0.940596	0.000000
-0.939863	0.000000
-0.939129	0.000000
-0.938396	0.000000
-0.937663	0.000000
-0.936929	0.000000
-0.936196	0.000000
-0.935462	0.000000
-0.934729	0.000000
-0.933996	0.000000
-0.933262	0.000000
-0.932529	0.000000
-0.931795	0.000000
-0.931062	0.000000
-0.930329	0.000000
-0.929595	0.000000
-0.928862	0.000000
-0.928129	0.000000
-0.927395	0.000000
-0.926662	0.000000
-0.925928	0.000000
-0.925195	0.000000
-0.924462	0.000000
-0.923728	0.000000
-0.922995	0.000000
-0.922261	0.000000
-0.921528	0.000000
-0.920795	0.000000
-0.920061	0.000000
-0.919328	0.000000
-0.918595	0.000000
-0.917861	0.000000
-0.917128	0.000000
-0.916394	0.000000
-0.915661	0.000000
-0.914928	0.000000
-0.914194	0.000000
-0.913461	0.000000
-0.912728	0.000000
-0.911994	0.000000
-0.911261	0.000000
-0.910527	0.000000
-0.909794	0.000000
-0.909061	0.000000
-0.908327	0.000000
-0.907594	0.000000
-0.906860	0.000000
-0.906127	0.000000
-0.905394	0.000000
-0.904660	0.000000
-0.903927	0.000000
-0.903194	0.000000
-0.902460	0.000000
-0.901727	0.000000
-0.900993	0.000000
-0.900260	0.000000
-0.899527	0.000000
-0.898793	0.000000
-0.898060	0.000000
-0.897326	0.000000
-0.896593	0.000000
-0.895860	0.000000
-0.895126	0.000000
-0.894393	0.000000
-0.893660	0.000000
-0.892926	0.000000
-0.892193	0.000000
-0.891459	0.000000
-0.890726	0.000000
-0.889993	0.000000
-0.889259	0.000000
-0.888526	0.000000
-0.887793	0.000000
-0.887059	0.000000
-0.886326	0.000000
-0.885592	0.000000
-0.884859	0.000000
-0.884126	0.000000
-0.883392	0.000000
-0.882659	0.000000
-0.881925	0.000000
-0.881192	0.000000
-0.880459	0.000000
-0.879725	0.000000
-0.878992	0.000000
-0.878259	0.000000
-0.877525	0.000000
-0.876792	0.000000
-0.876058	0.000000
-0.875325	0.000000
-0.874592	0.000000
-0.873858	0.000000
-0.873125	0.000000
-0.872391	0.000000
-0.871658	0.000000
-0.870925	0.000000
-0.870191	0.000000
-0.869458	0.000000
-0.868725	0.000000
-0.867991	0.000000
-0.867258	0.000000
-0.866524	0.000000
-0.865791	0.000000
-0.865058	0.000000
-0.864324	0.000000
-0.863591	0.000000
-0.862858	0.000000
-0.862124	0.000000
-0.861391	0.000000
-0.860657	0.000000
-0.859924	0.000000
-0.859191	0.000000
-0.858457	0.000000
-0.857724	0.000000
-0.856990	0.000000
-0.856257	0.000000
-0.855524	0.000000
-0.854790	0.000000
-0.854057	0.000000
-0.853324	0.000000
-0.852590	0.000000
-0.851857	0.000000
-0.851123	0.000000
-0.850390	0.000000
-0.849657	0.000000
-0.848923	0.000000
-0.848190	0.000000
-0.847456	0.000000
